North Sea/Skagerrak/Eastern Channel Cod; Stock Weights (=Total Catch weights) updated 25 April 12
1	4
1963	2011
1	15
1
0.372	0.605	2.093	3.663	5.871	7.333	9.264	10.081	12.062	12.009	9.324	15.805	0.000	0.000	0.000
0.456	0.916	1.712	3.857	5.372	7.991	9.627	10.403	10.963	12.816	13.213	9.609	0.000	0.000	0.000
0.275	0.752	1.533	3.191	5.113	7.270	8.630	12.056	12.846	10.771	17.303	23.400	0.000	0.000	0.000
0.341	0.671	1.713	3.096	5.172	7.426	8.675	9.797	11.684	13.058	13.871	16.714	0.000	0.000	0.000
0.348	0.895	1.945	3.695	5.055	7.555	9.607	11.229	11.501	13.333	17.230	13.661	0.000	0.000	0.000
0.217	0.771	1.972	3.610	5.590	6.848	8.911	10.639	12.216	9.212	10.502	18.411	0.000	0.000	0.000
0.276	0.863	2.187	4.064	5.607	8.467	8.917	9.902	12.358	13.725	9.014	7.639	7.671	0.000	0.000
0.330	0.904	1.971	3.834	5.692	7.228	9.321	9.879	11.596	15.278	13.295	0.000	0.000	0.000	0.000
0.390	1.029	2.335	3.972	6.041	7.538	8.795	10.212	9.999	11.915	15.052	11.996	13.672	16.906	13.005
0.293	1.028	2.453	4.199	6.049	7.692	9.234	10.311	10.801	11.462	10.522	0.000	0.000	0.000	0.000
0.335	0.835	2.424	4.349	6.245	7.710	9.216	9.495	11.499	15.754	12.562	11.364	0.000	0.000	0.000
